"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"451348","451348",4/1/2013,"01-APR-13",3/31/2014,"31-MAR-14","Settled","HEART OF TEXAS HEALTHCARE SYSTEM        ","2008 NINE ROAD                          ","1150                                    ","BRADY                                   ","TX                                      ","76825-                                  ","MCCULLOCH                               ",,,,,,,,,,25,9125,801,4,1076,,72.5699996948242,,208,4,318,,,,,,,
"451349","451349",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","SWISHER MEMORIAL HEALTHCARE SYSTEM      ","SWISHER MEMORIAL HEALTHCARE SYSTEM      ","PO BOX539                               ","TULIA                                   ","TX                                      ","79088                                   ","SWISHER                                 ",,,,,,,,,,20,7300,1310,,1726,,94.0199966430664,,179,,279,,,,,,,
"451350","451350",5/1/2013,"01-MAY-13",4/30/2014,"30-APR-14","Settled","PLAINS MEMORIAL HOSPITAL                ","310 WEST HALSELL                        ","278                                     ","DIMMITT                                 ","TX                                      ","79027-0278                              ","CASTRO                                  ",,,,,,,,,,14,3442,864,44,1127,,81.0400009155273,,73,17,127,,,,,,,
"451351","451351",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","LYNN COUNTY HOSPITAL                    ","2600 LOCKWOOD STREET                    ","1310                                    ","TAHOKA                                  ","TX                                      ","79373-                                  ","LYNN COUNTY                             ",,,,,,,,,,24,8760,1355,7,1817,,105.389999389648,,78,2,152,,,,,,,
"451352","451352",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","HARDEMAN COUNTY HOSPITAL                ","402 MERCER ST                           ",,"QUANAH                                  ","TX                                      ","79252                                   ","HARDEMAN                                ",,,,,,,,,,24,8760,1379,,1826,,67.7399978637695,,172,,255,,,,,,,
"451353","451353",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","CRANE COUNTY HOSPITAL DISTRICT          ","1310 SOUTH ALFORD                       ",,"CRANE                                   ","TX                                      ","79731-                                  ","CRANE                                   ",,,,,,,,,,25,9125,739,7,882,,34,,90,2,117,,,,,,,
"451354","451354",3/1/2013,"01-MAR-13",2/28/2014,"28-FEB-14","Settled","OLNEY HAMILTON HOSPITAL DISTRICT        ","901 WEST HAMILTON                       ","158                                     ","OLNEY                                   ","TX                                      ","76374-0158                              ","YOUNG                                   ",,,,,,,,,,25,9125,2587,67,3513,,105,,283,17,493,,,,,,,
"451355","451355",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","COLLINGSWORTH GENERAL HOSPITAL          ","1013 15TH STREET                        ","1112                                    ","WELLINGTON                              ","TX                                      ","79095-                                  ","COLLINGSWORTH                           ",,,,,,,,,,15,5475,1116,6,1285,,45.9000015258789,,138,3,177,,,,,,,
"451356","451356",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","MEMORIAL MEDICAL CENTER                 ","815 NORTH VIRGINIA STREET               ",,"PORT LAVACA                             ","TX                                      ","77979                                   ","CALHOUN                                 ",,,,,,,,,,25,9125,2972,77,4919,,183,,525,240,1245,,,,,,,
"451357","451357",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","As Submitted","RICHARDS MEMORIAL HOSPITAL              ","1700 BRAZOS                             ",,"ROCKDALE                                ","TX                                      ","76567                                   ","MILAM                                   ",,,,,,,,,,25,9125,1407,5,1781,,152.509994506836,,248,4,380,,,,,,,
"451358","451358",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","MEMORIAL HOSPITAL-SEMINOLE              ","209 NORTHWEST 8TH STREET                ",,"SEMINOLE                                ","TX                                      ","79360-3499                              ","GAINES                                  ",,,,,,,,,,25,9125,2360,239,3984,,185.490005493164,,224,137,787,,,,,,,
"451359","451359",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","OCHILTREE GENERAL HOSPITAL              ","3101 GARRETT DRIVE                      ",,"PERRYTON                                ","TX                                      ","79070-                                  ","OCHILTREE                               ",,,,,,,,,,25,9125,1819,110,3437,,128.330001831055,,260,40,630,,,,,,,
"451360","451360",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","MEMORIAL MEDICAL CTR - SAN AUGUSTINE    ","HOSPITAL DRIVE                          ","65                                      ","SAN AUGUSTINE                           ","TX                                      ","75792-                                  ","SAN AUGUSTINE                           ",,,,,,,,,,18,6570,975,18,1314,,48.5499992370605,,214,5,342,,,,,,,
"451361","451361",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","PREFERRED HOSPITAL LEASING HEMPHILL     ","2301 STATE HIGHWAY 83W                  ","750                                     ","HEMPHILL                                ","TX                                      ","75948                                   ","SABINE                                  ",,,,,,,,,,25,9125,1212,9,1420,,70.4800033569336,,202,3,323,,,,,,,
"451362","451362",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","CLAY COUNTY MEMORIAL HOSPITAL           ","310 WEST SOUTH STREET                   ",,"HENRIETTA                               ","TX                                      ","76365-                                  ","CLAY                                    ",,,,,,,,,,25,9125,838,6,1003,,71.4400024414062,,136,1,201,,,,,,,
"451363","451363",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled w/Audit","JACKSON COUNTY HOSPITAL                 ","1013 SOUTH WELLS                        ",,"EDNA                                    ","TX                                      ","77957-4098                              ","JACKSON                                 ",,,,,,,,,,25,9125,759,16,1236,,99.7300033569336,,163,6,326,,,,,,,
"451364","451364",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","OTTO KAISER MEMORIAL HOSPITAL           ","ROUTE 1                                 ","450                                     ","KENEDY                                  ","TX                                      ","78119-9718                              ","KARNES                                  ",,,,,,,,,,25,9125,1096,,1685,,122.830001831055,,166,,304,,,,,,,
"451365","451365",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","SETON HIGHLAND LAKES HOSPITAL           ","3201 S. WATER ST.                       ",,"BURNET                                  ","TX                                      ","78611-                                  ","BURNET                                  ",,,,,,,,,,25,9125,2414,6,3998,,211.279998779297,,681,4,1143,,,,,,,
"451366","451366",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","COCHRAN MEMORIAL HOSPITAL               ","301 EAST GRANT                          ",,"MORTON                                  ","TX                                      ","79346-                                  ","COCHRAN                                 ",,,,,,,,,,18,6570,39,,61,,36.0400009155273,,16,,35,,,,,,,
"451367","451367",12/1/2012,"01-DEC-12",11/30/2013,"30-NOV-13","Settled","ETMC PITTSBURG                          ","2701 US HWY 271 N                       ",,"PITTSBURG                               ","TX                                      ","75686-                                  ","CAMP                                    ",,,,,,,,,,25,9125,2603,210,4066,,159.929992675781,,488,67,912,,,,,,,
"451369","451369",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","GOLDEN PLAINS COMMUNITY HOSPITAL        ","200 S. MCGEE                            ",,"BORGER                                  ","TX                                      ","79007                                   ","HUTCHINSON                              ",,,,,,,,,,25,9125,1344,125,3154,,136,,214,62,699,,,,,,,
"451370","451370",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","As Submitted","RED RIVER REGIONAL HOSPITAL             ","504 LIPSCOMB BLVD                       ",,"BONHAM                                  ","TX                                      ","75418-4028                              ","FANNIN                                  ",,,,,,,,,,25,9125,2187,12,3182,,109.440002441406,,446,4,749,,,,,,,
"451371","451371",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","SETON EDGAR B. DAVIS HOSPITAL           ","130 HAYS STREET                         ",,"LULING                                  ","TX                                      ","78648-0510                              ","CALDWELL                                ",,,,,,,,,,25,9125,2232,41,3332,,131.139999389648,,384,10,707,,,,,,,
"451372","451372",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","MULESHOE AREA HOSPITAL DISTRICT         ","708 SOUTH FIRST STREET                  ",,"MULESHOE                                ","TX                                      ","79347-3627                              ","BAILEY                                  ",,,,,,,,,,25,9125,1667,35,2254,,95.0199966430664,,234,13,439,,,,,,,
"451373","451373",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","WARD MEMORIAL HOSPITAL                  ","406 SOUTH GARY AVENUE                   ",,"MONAHANS                                ","TX                                      ","79756                                   ","WARD                                    ",,,,,,,,,,25,9125,703,13,1235,,78.5899963378906,,177,4,362,,,,,,,
"451374","451374",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","SCOTT AND WHITE HOSPITAL TAYLOR         ","305 MALLARD LANE                        ","975                                     ","TAYLOR                                  ","TX                                      ","76574-                                  ","WILLIAMSON                              ",,,,,,,,,,25,9125,2595,,3314,,131.169998168945,,243,,355,,,,,,,
"451375","451375",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","LIBERTY-DAYTON REGIONAL MEDICAL CENT    ","1353 NORTH TRAVIS                       ",,"LIBERTY                                 ","TX                                      ","77575-                                  ","LIBERTY                                 ",,,,,,,,,,25,9125,589,4,913,,71.1800003051758,,182,2,323,,,,,,,
"451376","451376",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","LAVACA MEDICAL CENTER                   ","1400 TEXANA                             ",,"HALLETTSVILLE                           ","TX                                      ","77964-                                  ","LAVACA                                  ",,,,,,,,,,25,9125,2200,47,2760,,106.980003356934,,392,9,551,,,,,,,
"451377","451377",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","REEVES COUNTY HOSPITAL                  ","2323 TEXAS AVENUE                       ",,"PECOS                                   ","TX                                      ","79772                                   ","REEVES                                  ",,,,,,,,,,25,9125,2377,68,4278,,157.949996948242,,338,26,849,,,,,,,
"451378","451378",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","BIG BEND REGIONAL MED CTR               ","2600 HIGHWAY 118 NORTH                  ",,"ALPINE                                  ","TX                                      ","79830-                                  ","BREWSTER                                ",,,,,,,,,,25,9125,992,131,2566,,106.889999389648,,268,50,774,,,,,,,
