"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"453057","453057",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","HEALTHSOUTH REHAB OF MIDLAND            ","1800 HERITAGE BLVD                      ",,"MIDLAND                                 ","TX                                      ","79707                                   ","MIDLAND                                 ",,,,,,,,,,60,21900,12115,,14997,,123.639999389648,,923,,1152,,,,,,,
"453059","453059",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","As Submitted","HEALTHSOUTH REHAB OF THE WOODLANDS      ","18550 IH 45 SOUTH                       ",,"CONROE                                  ","TX                                      ","77384                                   ","MONTGOMERY                              ",,,,,,,,,,84,32064,10009,,14737,,137.910003662109,,729,,1044,,,,,,,
"453065","453065",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","CHRISTUS ST MICHAEL REHAB HOSPITAL      ","2400 ST MICHAEL DR                      ",,"TEXARKANA                               ","TX                                      ","75503-                                  ","BOWIE                                   ",,,,,,,,,,50,18300,10167,381,13019,,165.509994506836,,920,44,1191,,,,,,,
"453072","453072",8/1/2011,"01-AUG-11",7/31/2012,"31-JUL-12","Settled","ETMC REHABILITATION                     ","701 OLYMPIC PLAZA CIRCLE                ","7000                                    ","TYLER                                   ","TX                                      ","75711-                                  ","SMITH                                   ",,,,,,,,,,49,17934,10545,,13508,,218.529998779297,,820,,1066,,,,,,,
"453086","453086",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","As Submitted","HIGHLANDS REGIONAL REHAB HOSPITAL       ","1395 GEORGE DIETER                      ",,"EL PASO                                 ","TX                                      ","79936-                                  ","EL PASO                                 ",,,,,,,,,,41,15006,5120,252,8598,,119,,467,13,760,,,,,,,
"453091","453091",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","Settled","WESLACO REHAB HOSPITAL                  ","906 S JAMES STREET                      ",,"WESLACO                                 ","TX                                      ","78596                                   ","HILDAGO                                 ",,,,,,,,,,32,11712,5597,,7199,,84.9800033569336,,468,,580,,,,,,,
"453092","453092",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","SOUTH TEXAS REHABILITATION HOSPITAL     ","425 E ALTON GLOOR                       ",,"BROWNSVILLE                             ","TX                                      ","78526                                   ","CAMERON                                 ",,,,,,,,,,40,14600,10358,28,12312,,121.73999786377,,722,,854,,,,,,,
"453094","453094",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","KINDRED REHAB HOSPITAL ARLINGTON        ","2601 W. RANDOL MILL ROAD #101           ",,"ARLINGTON                               ","TX                                      ","76012                                   ","TARRANT                                 ",,,,,,,,,,24,8760,4910,,7104,,33.9000015258789,,430,,610,,,,,,,
"453096","453096",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","KINDRED REHAB HOSPITAL AMARILLO         ","7200 W. 9TH AVE.                        ",,"AMARILLO                                ","TX                                      ","79106                                   ","POTTER                                  ",,,,,,,,,,44,16060,5657,,6614,,63,,501,,600,,,,,,,
"453300","453300",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Reopened","COOK CHILDRENS MEDICAL CENTER           ","901 SEVENTH AVENUE                      ",,"FORT WORTH                              ","TX                                      ","76104-2796                              ","TARRANT                                 ",,,,,,,,,93,306,111690,478,16762,73004,4,2813,,53,2401,11867,,,,,,,
"453301","453301",5/1/2011,"01-MAY-11",4/30/2012,"30-APR-12","Reopened","DRISCOLL CHILDRENS HOSPITAL             ","3533 SOUTH ALAMEDA ST.                  ",,"CORPUS CHRISTI                          ","TX                                      ","78411                                   ","NUECES                                  ",,,,,,,,,9531,162,59292,390,5554,24236,,1385,,54,946,4366,,,,,,,
"453302","453302",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","CHILDRENS MEDICAL CENTER OF DALLAS      ","1935 MEDICAL DISTRICT DRIVE             ",,"DALLAS                                  ","TX                                      ","75235                                   ","DALLAS                                  ",,,,,,,,,4085,414,150813,877,25123,91651,221.839996337891,5436,,144,5287,18288,,,,,,,
"453304","453304",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Settled","TEXAS CHILDRENS HOSPITAL                ","6621 FANNIN                             ",,"HOUSTON                                 ","TX                                      ","77030                                   ","HARRIS                                  ",,,,,,,,,12659,480,172725,717,43240,138283,334.839996337891,5852.68017578125,,97,5918,21637,,,,,,,
"453306","453306",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","COVENANT CHILDRENS HOSPITAL             ","4015 22ND PLACE                         ",,"LUBBOCK                                 ","TX                                      ","79410                                   ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"453308","453308",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","OUR CHILDRENS HOUSE                     ","3301 SWISS AVENUE                       ",,"DALLAS                                  ","TX                                      ","75204                                   ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"453310","453310",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","DELL CHILDRENS MEDICAL CENTER           ","4900 MUELLER BLVD                       ",,"AUSTIN                                  ","TX                                      ","78723-                                  ","TRAVIS                                  ",,,,,,,,,,174,63684,160,8219,36567,33.5900001525879,1439.5400390625,,20,2061,10342,,,,,,,
"453311","453311",7/19/2011,"19-JUL-11",12/31/2011,"31-DEC-11","Settled","SHC-GALVESTON                           ","815 MARKET STREET                       ",,"GALVESTON                               ","TX                                      ","77550                                   ","GALVESTON                               ",,,,,,,,,,30,7710,,9,1245,,169.960006713867,,,3,126,,,,,,,
"454000","454000",9/1/2011,"01-SEP-11",8/31/2012,"31-AUG-12","Settled","BIG SPRING STATE HOSPITAL               ","1901 NORTH US HIGHWAY 87                ","231                                     ","BIG SPRING                              ","TX                                      ","79721-0231                              ","HOWARD                                  ",,,,,,,,,,118,43070,2573,1,42293,,,,104,1,105,,,,10,,10,
"454006","454006",9/1/2011,"01-SEP-11",8/31/2012,"31-AUG-12","Settled","TERRELL STATE HOSPITAL                  ","1200 E. BRIN STREET                     ","70                                      ","TERRELL                                 ","TX                                      ","75160-0070                              ","KAUFMAN                                 ",,,,,,,,,,94,26542,3604,126,75015,,,,133,126,259,,,,,,,
"454008","454008",9/1/2011,"01-SEP-11",8/31/2012,"31-AUG-12","Settled","NORTH-TEXAS STATE HOSPITAL              ","6515 LAKE ROAD                          ","300                                     ","WICHITA FALLS                           ","TX                                      ","76307-0300                              ","WICHITA                                 ",,,,,,,,,,626,216810,5523,384,5957,,,,275,348,626,,,,223,,223,
"454009","454009",9/1/2011,"01-SEP-11",8/31/2012,"31-AUG-12","Settled","RUSK STATE HOSPITAL                     ","US HIGHWAY 69 NORTH                     ","318                                     ","RUSK                                    ","TX                                      ","75785-0318                              ","CHEROKEE                                ",,,,,,,,,,106,38690,1960,37187,39206,,,,68,1,71,,,,2,,2,
"454011","454011",9/1/2011,"01-SEP-11",8/31/2012,"31-AUG-12","Settled","SAN ANTONIO STATE HOSP                  ","6711 S. NEW BRAUNFELS SUITE 100         ",,"SAN ANTONIO                             ","TX                                      ","78223-3006                              ","BEXAR                                   ",,,,,,,,,,94,34310,4413,1,32010,,,,171,1,173,,,,225,,225,
"454012","454012",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","MILLWOOD HOSPITAL                       ","1011 NORTH COOPER STREET                ",,"ARLINGTON                               ","TX                                      ","76001                                   ","TARRANT                                 ",,,,,,,,,,122,44530,7759,3676,34097,,215,,706,372,4416,,,,,,,
"454014","454014",9/1/2011,"01-SEP-11",8/31/2012,"31-AUG-12","Settled","KERRVILLE STATE HOSPITAL                ","721 THOMPSON DRIVE                      ","1465                                    ","KERRVILLE                               ","TX                                      ","78028-5154                              ","KERR                                    ",,,,,,,,,,48,17520,,,,,,,,,,,,,,,,
"454018","454018",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","RED RIVER HOSPITAL                      ","1505 EIGHTH STREET                      ",,"WICHITA FALLS                           ","TX                                      ","76301                                   ","WICHITA                                 ",,,,,,,,,,66,24090,8362,2569,22011,,122.110000610352,,670,28,1405,,,,,,,
"454026","454026",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","WEST OAKS HOSPITAL                      ","6500 HORNWOOD                           ",,"HOUSTON                                 ","TX                                      ","77074                                   ","HARRIS                                  ",,,,,,,,,,144,52560,7115,3647,40622,,279.450012207031,,778,444,5946,,,,,,210,
"454029","454029",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","SETON SHOAL CREEK                       ","3501 MILLS AVENUE                       ",,"AUSTIN                                  ","TX                                      ","78731-0000                              ","TRAVIS                                  ",,,,,,,,,8,92,33672,3433,793,23708,21.6700000762939,256.940002441406,,557,162,4695,,,,,,,
"454050","454050",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","GLEN OAKS HOSPITAL                      ","301 EAST DIVISION STREET                ",,"GREENVILLE                              ","TX                                      ","75401                                   ","HUNT                                    ",,,,,,,,,,54,19710,6312,2695,15264,,82.9000015258789,,474,309,1709,,,,,,,
"454060","454060",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","LAUREL RIDGE HOSPITAL                   ","17720 CORPORATE WOODS DR                ",,"SAN ANTONIO                             ","TX                                      ","78259                                   ","BEXAR                                   ",,,,,,,,,,190,69350,8873,3659,56413,,376.420013427734,,781,430,6637,,,,,,203,
"454064","454064",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","RIVER CREST HOSPITAL                    ","1636 HUNTERS GLEN RD                    ",,"SAN ANGELO                              ","TX                                      ","76907                                   ","TOM                                     ",,,,,,,,,,80,29200,3740,482,13671,,90.75,,357,63,1711,,,,,,,
"454065","454065",8/1/2011,"01-AUG-11",7/31/2012,"31-JUL-12","As Submitted","HICKORY TRAIL HOSPITAL                  ","2000 N. OLD HICKORY TRAIL               ",,"DESOTO                                  ","TX                                      ","75115                                   ","DALLAS                                  ",,,,,,,,,,86,31476,9358,657,22887,,155.300003051758,,842,60,2955,,,,,,,
"454069","454069",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","AUSTIN LAKES HOSPITAL                   ","1025 EAST 32ND STREET                   ",,"AUSTIN                                  ","TX                                      ","78705                                   ","TRAVIS                                  ",,,,,,,,,,54,19710,6304,229,18703,,118.099998474121,,772,31,2950,,,,,,,
