"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"452029","452029",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","CONTINUECARE HOSPITAL AT HENDRICK MC    ","1900 PINE STREET                        ","7TH FLOOR                               ","ABILENE                                 ","TX                                      ","79601-2432                              ","TAYLOR                                  ",,,,,,,,,,19,6954,3503,,5215,,37.2099990844727,,129,,185,,,,,,,
"452031","452031",1/1/2015,"01-JAN-15",6/30/2015,"30-JUN-15","Settled","CHI ST LUKES HEALTH MEM SPECLTY HOSP    ","1202 FRANK STREET                       ",,"LUFKIN                                  ","TX                                      ","75902-                                  ","ANGELINA                                ",,,,,,,,,,26,4706,2359,,3101,,46.6500015258789,,90,,113,,,,,,,
"452031","452031",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","CHI ST LUKES HEALTH MEM SPECLTY HOSP    ","1202 FRANK STREET                       ",,"LUFKIN                                  ","TX                                      ","75902-                                  ","ANGELINA                                ",,,,,,,,,,26,9516,3388,22,5516,,45.8199996948242,,133,1,201,,,,,,,
"452032","452032",1/1/2015,"01-JAN-15",5/31/2015,"31-MAY-15","Settled","CHG CORNERSTONE HOSP OF HOUSTON         ","709 MEDICAL CTR BLVD                    ",,"WEBSTER                                 ","TX                                      ","77598                                   ","HARRIS                                  ",,,,,,,,,,148,22348,10591,,15197,,278.980010986328,,411,,574,,,,,,,
"452032","452032",6/1/2015,"01-JUN-15",8/31/2015,"31-AUG-15","Settled","CHG CORNERSTONE HOSP OF HOUSTON         ","709 MEDICAL CTR BLVD                    ",,"WEBSTER                                 ","TX                                      ","77598                                   ","HARRIS                                  ",,,,,,,,,,148,13616,5619,,7882,,281.190002441406,,215,,299,,,,,,,
"452032","452032",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","CHG CORNERSTONE HOSP OF HOUSTON         ","709 MEDICAL CTR BLVD                    ",,"WEBSTER                                 ","TX                                      ","77598                                   ","HARRIS                                  ",,,,,,,,,,148,54168,21177,,30307,,305.769989013672,,835,,1195,,,,,,,
"452033","452033",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","TEXAS CENTER FOR INFECTIOUS DESEASE     ","2303 S.E MILITARY DRIVE                 ",,"SAN ANTONIO                             ","TX                                      ","78223                                   ","BEXAR                                   ",,,,,,,,,,36,13176,201,,13258,,147.5,,4,,4,,,,,,,
"452034","452034",2/1/2015,"01-FEB-15",8/31/2015,"31-AUG-15","Settled","CORNERSTONE HOSPITAL OF AUSTIN          ","4207 BURNET RD                          ",,"AUSTIN                                  ","TX                                      ","78756                                   ","TRAVIS                                  ",,,,,,,,,,118,25016,8835,,12547,,203.130004882812,,347,,465,,,,,,,
"452034","452034",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","CORNERSTONE HOSPITAL OF AUSTIN          ","4207 BURNET RD                          ",,"AUSTIN                                  ","TX                                      ","78756                                   ","TRAVIS                                  ",,,,,,,,,,118,43188,14194,,19789,,210.229995727539,,584,,788,,,,,,,
"452035","452035",4/1/2015,"01-APR-15",3/31/2016,"31-MAR-16","Settled","MESA HILLS SPECIALTY HOSPITAL           ","2311 NORTH OREGON STREET                ",,"EL PASO                                 ","TX                                      ","79902                                   ","EL PASO                                 ",,,,,,,,,,32,11712,4500,26,6427,,74,,171,2,256,,,,,,,
"452038","452038",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","TEXAS NEURO REHAB CENTER                ","1106 WEST DITTMAR ROAD                  ",,"AUSTIN                                  ","TX                                      ","78745                                   ","TRAVIS                                  ",,,,,,,,,,47,17155,4890,,13628,,,,184,,448,,,,,,,
"452039","452039",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","KINDRED HOSPITAL HOUSTON NW/BAY AREA    ","11297 FALLBROOK DRIVE                   ",,"HOUSTON                                 ","TX                                      ","77065                                   ","HARRIS                                  ",,,,,,,,,,158,57828,28183,,36414,,318.299987792969,,1139,,1437,,,,,,,
"452040","452040",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","As Submitted","ACUITY HOSPITAL OF SOUTH TEXAS          ","718 LEXINGTON AVE.                      ",,"SAN ANTONIO                             ","TX                                      ","78212                                   ","BEXAR                                   ",,,,,,,,,,30,10980,5754,,9287,,113.269996643066,,244,,352,,,,,,,
"452041","452041",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","CARRUS SPECIALTY HOSPITAL               ","1810 WEST HIGHWAY 82                    ",,"SHERMAN                                 ","TX                                      ","78092-7378                              ","GRAYSON                                 ",,,,,,,,,,16,5840,4437,,5428,,94.6500015258789,,172,,213,,,,,,,
"452042","452042",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","CHRISTUS DUBUIS HOSPITAL OF BEAUMONT    ","2830 CALDER AVENUE                      ","5405                                    ","BEAUMONT                                ","TX                                      ","77706-                                  ","JEFFERSON                               ",,,,,,,,,,51,18666,9550,29,13502,,87.7399978637695,,352,1,519,,,,,,,
"452043","452043",6/1/2015,"01-JUN-15",12/31/2015,"31-DEC-15","Settled","PROMISE HOSPITAL OF HOUSTON  INC        ","6160 SOUTH LOOP EAST                    ",,"HOUSTON                                 ","TX                                      ","77087                                   ","HARRIS                                  ",,,,,,,,,,59,12626,4432,,5025,,90.5599975585938,,150,,165,,,,,,,
"452044","452044",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Reopened","LIFECARE SPEC HOSP OF NORTH TEXAS       ","1950 RECORD CROSSING                    ",,"DALLAS                                  ","TX                                      ","75235-5306                              ","DALLAS/TARRANT                          ",,,,,,,,,,206,75190,35469,,48320,,429.519989013672,,1339,,1815,,,,,,,
"452046","452046",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","PLAZA SPECIALTY HOSPITAL                ","1300 BINZ STREET                        ",,"HOUSTON                                 ","TX                                      ","77004                                   ","HARRIS                                  ",,,,,,,,,,65,23725,8463,,12495,,82,,237,,334,,,,,,,
"452049","452049",9/1/2015,"01-SEP-15",5/31/2016,"31-MAY-16","Settled","SSH - HOUSTON                           ","9430 OLD KATY RD                        ",,"HOUSTON                                 ","TX                                      ","77055                                   ","HARRIS                                  ",,,,,,,,,,135,37060,8300,,14540,,223.580001831055,,350,,578,,,,,,,
"452051","452051",5/1/2015,"01-MAY-15",4/30/2016,"30-APR-16","Settled","ETMC SPECIALTY                          ","1000 S BECKHAM                          ",,"TYLER                                   ","TX                                      ","75711-                                  ","SMITH                                   ",,,,,,,,,,36,13176,6184,,9855,,74.870002746582,,215,,308,,,,,,,
"452054","452054",1/1/2015,"01-JAN-15",3/31/2015,"31-MAR-15","Settled","PLANO SPECIALTY HOSPITAL                ","1621 COIT ROAD                          ",,"PLANO                                   ","TX                                      ","75075                                   ","COLLIN                                  ",,,,,,,,,,43,3870,1140,,2056,,46.75,,59,,89,,,,,,,
"452054","452054",4/1/2015,"01-APR-15",12/31/2015,"31-DEC-15","Settled","PLANO SPECIALTY HOSPITAL                ","1621 COIT ROAD                          ",,"PLANO                                   ","TX                                      ","75075                                   ","COLLIN                                  ",,,,,,,,,,43,11825,2244,128,4533,,64.4400024414062,,92,2,160,,,,,,,
"452055","452055",2/1/2015,"01-FEB-15",8/31/2015,"31-AUG-15","Settled","CORNERSTONE SOUTH HOUSTON               ","2001 HERMANN DRIVE                      ",,"HOUSTON                                 ","TX                                      ","77004                                   ","HARRIS                                  ",,,,,,,,,,35,7420,3553,,5017,,78.4000015258789,,136,,194,,,,,,,
"452055","452055",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","As Submitted","CORNERSTONE SOUTH HOUSTON               ","2001 HERMANN DRIVE                      ",,"HOUSTON                                 ","TX                                      ","77004                                   ","HARRIS                                  ",,,,,,,,,,35,12810,5871,,8832,,91.5699996948242,,231,,353,,,,,,,
"452056","452056",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","POST ACUTE MEDICAL VICTORIA             ","506 EAST SAN ANTONIO ST                 ",,"VICTORIA                                ","TX                                      ","77903                                   ","VICTORIA                                ",,,,,,,,,,23,8418,7031,,8204,,64.4300003051758,,281,,340,,,,,,,
"452057","452057",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Reopened","NEXUS SPECIALTY HOSPITAL                ","9812 SIX PINES DR.                      ",,"THE WOODLANDS                           ","TX                                      ","77380                                   ","MONTGOMERY                              ",,,,,,,,,,85,29580,8081,,16917,,175.470001220703,,330,,588,,,,,,,
"452059","452059",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","LIFECARE HOSPITAL OF SAN ANTONIO        ","8902 FLOYD CURL DRIVE                   ",,"SAN ANTONIO                             ","TX                                      ","78240-1681                              ","BEXAR                                   ",,,,,,,,,,62,22692,13377,,19951,,185.899993896484,,449,,653,,,,,,,
"452060","452060",8/1/2015,"01-AUG-15",7/31/2016,"31-JUL-16","Settled","VIBRA  HOSPITAL OF AMARILLO             ","7501 WALLACE BLVD.                      ",,"AMARILLO                                ","TX                                      ","79124                                   ","POTTER                                  ",,,,,,,,,,72,26352,14116,,18993,,185.179992675781,,546,,713,,,,,,,
"452061","452061",11/3/2014,"03-NOV-14",8/31/2015,"31-AUG-15","Settled","PAM SQUARED AT TEXARKANA                ","2600 ST. MICHAEL DRIVE                  ",,"TEXARKANA                               ","TX                                      ","75503                                   ","BOWIE                                   ",,,,,,,,,,49,14798,8224,,10452,,90.8399963378906,,330,,411,,,,,,,
